Order Number,Order Charged Date,Order Charged Timestamp,Financial Status,Device Model,Product Title,Package ID,Product Type,SKU ID,Currency of Sale,Item Price,Taxes Collected,Charged Amount,City of Buyer,State of Buyer,Postal Code of Buyer,Country of Buyer,Base Plan or Purchase Option ID,Offer ID,Group ID,First USD 1M Eligible,Promotion ID,Coupon Value,Discount Rate,Featured Product ID,Price Experiment ID,Sales Channel,source_zip,source_csv,order_charged_date,report_target_date,export_loaded_at_utc
GPA.3340-4892-8939-10392..1,2026-06-21,1782075855,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,07000,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3393-7835-7272-67071..12,2026-06-21,1782075870,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3363-2456-4268-41192..15,2026-06-21,1782075996,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3390-8001-6903-51426..18,2026-06-21,1782076220,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3321-9731-4393-50037..18,2026-06-21,1782076494,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,20400,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3378-5029-2288-63432..30,2026-06-21,1782076820,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,Alanya,ANTALYA,07400,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3378-4386-0673-03813..0,2026-06-21,1782077030,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3370-8939-7009-40776..7,2026-06-21,1782077070,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,Ankara,,06300,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3359-2358-9901-55211..13,2026-06-21,1782077267,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,33000,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3349-8347-0742-64137..16,2026-06-21,1782077479,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,38000,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3345-6480-6043-66609..1,2026-06-21,1782077600,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3379-0983-4434-34511..20,2026-06-21,1782078211,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3341-5472-1446-66834..13,2026-06-21,1782078283,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,Istanbul,,34538,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3332-1941-3987-36666..13,2026-06-21,1782078455,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,34381,İSTANBUL,34381,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3339-6993-0798-04246..11,2026-06-21,1782078489,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3378-3788-1343-05032..17,2026-06-21,1782078617,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,Kartepe,KOCAELI,41100,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3338-2515-4567-47723..20,2026-06-21,1782078654,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,08300,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3358-7624-9394-03036..3,2026-06-21,1782078779,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,35570,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3344-1065-9560-51917..5,2026-06-21,1782078886,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,EUR,4.12,0.87,4.99,,,,NL,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3302-0953-3965-83036..13,2026-06-21,1782079021,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3361-8970-1012-50917..7,2026-06-21,1782079245,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,Cfg,ANKARA,00006,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3319-0041-8522-79198..0,2026-06-21,1782079824,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3322-7905-2189-60921..2,2026-06-21,1782079834,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,Anadolu,İSTANBUL,34010,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3320-0670-4002-90306..10,2026-06-21,1782079947,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,Ankara,İZMIR,35100,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3375-7311-8118-31574..4,2026-06-21,1782080186,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,Istanbul,,34250,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3396-0877-6148-34876..3,2026-06-21,1782080251,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3372-5038-7368-40327..11,2026-06-21,1782080332,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3396-7666-9919-28510..12,2026-06-21,1782080675,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3349-1121-1582-29053..0,2026-06-21,1782081023,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3301-9526-9002-62268..4,2026-06-21,1782081783,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,35000,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3328-8168-3376-86099..11,2026-06-21,1782082084,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,istanbul,İSTANBUL,34841,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3359-4970-3250-20275..2,2026-06-21,1782082765,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,34775,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3337-8816-0705-61564..19,2026-06-21,1782083241,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,USD,4.99,0.33,5.32,NORTH ARLINGTON,NJ,07032,US,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3368-5725-3368-59071..6,2026-06-21,1782083571,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,34000,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3359-7272-2068-31295..17,2026-06-21,1782083909,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,59000,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3393-8849-7742-37241..8,2026-06-21,1782085844,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
