Order Number,Order Charged Date,Order Charged Timestamp,Financial Status,Device Model,Product Title,Package ID,Product Type,SKU ID,Currency of Sale,Item Price,Taxes Collected,Charged Amount,City of Buyer,State of Buyer,Postal Code of Buyer,Country of Buyer,Base Plan or Purchase Option ID,Offer ID,Group ID,First USD 1M Eligible,Promotion ID,Coupon Value,Discount Rate,Featured Product ID,Price Experiment ID,Sales Channel,source_zip,source_csv,order_charged_date,report_target_date,export_loaded_at_utc
GPA.3362-9561-8738-20738..24,2026-06-20,1781981642,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3378-1582-9489-81247..5,2026-06-20,1781981707,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,Erzincan,,26094,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3344-8234-2168-69938..5,2026-06-20,1781982397,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,Marmara,KOCAELI,41700,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3372-3442-8800-35127..16,2026-06-20,1781982854,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3364-1206-8970-94217..7,2026-06-20,1781982856,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,54000,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3366-6978-3191-41537..7,2026-06-20,1781982913,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,EUR,4.16,0.83,4.99,,,,AT,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3354-4000-3887-86231..17,2026-06-20,1781982923,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3391-5961-2856-64198..7,2026-06-20,1781982981,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,34920,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3381-4267-5341-27374..19,2026-06-20,1781983061,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,Istanbul,,34000,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3348-9158-8764-76766..9,2026-06-20,1781983121,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3322-8198-5300-23770..18,2026-06-20,1781983454,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3375-4823-6952-05377..5,2026-06-20,1781983466,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3314-9885-8699-53890..14,2026-06-20,1781983483,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3323-8201-4039-29894..7,2026-06-20,1781983555,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3373-0599-3699-75258..7,2026-06-20,1781983567,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3399-1506-4201-87853..6,2026-06-20,1781983850,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,09200,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3389-9065-5775-79661..9,2026-06-20,1781983958,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3333-5314-7675-50540..25,2026-06-20,1781984149,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3350-0153-2149-43975..8,2026-06-20,1781984157,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3319-9787-9106-22748..6,2026-06-20,1781984272,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3312-9890-8521-76081..12,2026-06-20,1781984313,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,Elazığ,,23100,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3388-3753-9323-09324..0,2026-06-20,1781984364,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3320-4396-4959-52741,2026-06-20,1781984376,Charged,e3q,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,Düzce,DÜZCE,81600,TR,p1m,,4992198440023195765,Yes,,,,,,In-app,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3321-4749-2781-68218..8,2026-06-20,1781984422,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3342-0928-7252-12597..18,2026-06-20,1781984462,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,istanbul,İSTANBUL,34100,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3313-4266-1761-03620..16,2026-06-20,1781984518,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,07112,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3319-8621-6512-69718,2026-06-20,1781984519,Charged,a51,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,Bergama,İZMIR,35700,TR,p1m,,4992198440023195765,Yes,,,,,,In-app,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3396-6664-9930-43239..7,2026-06-20,1781984553,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3389-9933-4196-36241..0,2026-06-20,1781984581,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,Izmir,,35390,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3347-6487-5393-59470..13,2026-06-20,1781984633,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3329-4858-7358-70942..2,2026-06-20,1781985031,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,10390,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3318-8351-5429-95377..17,2026-06-20,1781985069,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3344-8602-1714-30892..13,2026-06-20,1781985113,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,10560,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3300-5212-1878-24240..8,2026-06-20,1781985134,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3377-3157-1351-21896,2026-06-20,1781985567,Charged,pa3q,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,,4992198440023195765,Yes,,,,,,In-app,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3395-5147-9550-22248..10,2026-06-20,1781985671,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,türkiye,İZMIR,35390,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3300-1729-6585-26547..2,2026-06-20,1781985716,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3330-0747-5860-25743..8,2026-06-20,1781985719,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,41600,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3397-1423-5554-98225..0,2026-06-20,1781985853,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,Izmir,İZMIR,35500,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3314-9112-9725-73399..10,2026-06-20,1781986009,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3393-2466-7609-90845..18,2026-06-20,1781986262,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3305-1028-8785-03784..6,2026-06-20,1781986547,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,35140,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3353-5920-2971-15268..4,2026-06-20,1781986618,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3341-7080-9040-38429..19,2026-06-20,1781986942,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3306-1407-4040-72138..7,2026-06-20,1781987137,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,35050,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3314-4650-8216-78222..22,2026-06-20,1781987624,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,Trabzon,,63100,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3396-9099-5778-89897..10,2026-06-20,1781987657,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3318-0121-3960-77589..17,2026-06-20,1781987765,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3397-4448-7577-39566,2026-06-20,1781987867,Charged,a51,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,Bergama,İZMIR,35700,TR,p1m,,4992198440023195765,Yes,,,,,,In-app,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3322-0859-4409-67115..16,2026-06-20,1781988040,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,06010,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3309-3868-6628-23157..8,2026-06-20,1781988153,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3384-2530-3831-65845..21,2026-06-20,1781988192,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,Muğla,MUĞLA,48000,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3329-9681-6279-76998..5,2026-06-20,1781988394,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,Kocasinan,KAYSERI,38030,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3318-3826-2682-50957,2026-06-20,1781988405,Charged,a51,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,Bergama,İZMIR,35700,TR,p1m,,4992198440023195765,Yes,,,,,,In-app,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3300-7232-4670-20282,2026-06-20,1781988426,Charged,a35x,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,,4992198440023195765,Yes,,,,,,In-app,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3339-0928-8310-39871..9,2026-06-20,1781988671,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,34899,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3384-7260-5329-07200..0,2026-06-20,1781988745,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3306-2729-4577-56597..8,2026-06-20,1781988773,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,34870,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3375-8699-1365-64309..1,2026-06-20,1781988933,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3355-9118-3177-84668..12,2026-06-20,1781988993,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,Kadikoy,İSTANBUL,34180,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3314-1356-8331-33165..7,2026-06-20,1781989147,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3332-1908-8257-99746..9,2026-06-20,1781989235,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3306-0001-8686-71594..19,2026-06-20,1781989236,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3352-2125-0943-65371..10,2026-06-20,1781989337,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3382-9343-0469-51543..12,2026-06-20,1781989386,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,35930,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3344-3877-3873-48633..12,2026-06-20,1781989466,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3350-1021-6665-64785..17,2026-06-20,1781989825,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,Kocaeli,,41100,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3305-5108-3444-81907,2026-06-20,1781990316,Charged,a05m,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,Nurdağı,GAZIANTEP,27800,TR,p1m,,4992198440023195765,Yes,,,,,,In-app,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3307-4304-4593-47985..4,2026-06-20,1781990351,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,Afyonkarahisar,AFYON,03000,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3397-0359-2404-14730..3,2026-06-20,1781990497,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,Atasehir,İSTANBUL,34212,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3353-5039-3298-69604..28,2026-06-20,1781990582,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3331-8482-3305-31822..7,2026-06-20,1781990736,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3369-2538-3055-02376..3,2026-06-20,1781990810,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3358-1611-6397-76041..19,2026-06-20,1781990904,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
